session_id,fraction_of_common_click
20100113551171040,0.975103734439834
20100113554333536,0.952247191011236
20100113555428456,0.9609929078014184
20100113562262376,0.9607843137254902
20100114023265800,0.960431654676259
20100114080717940,0.974169741697417
20100114083263764,0.95
20100114131659468,0.9301470588235294
20100114142605772,0.9728813559322034
20100114142799520,0.979757085020243
20100114164175070,0.9954337899543378
20100114173964540,0.9613899613899614
20100114185867776,0.9673202614379085
20100114214767150,0.9609929078014184
20100114220329620,0.967551622418879
20100114224046390,0.9422700587084148
20100114264399190,0.9777158774373259
20100114294155384,0.912751677852349
20100114300905212,0.9619771863117871
20100114301955270,0.9531914893617022
20100114355398908,0.8942857142857142
20100114500729176,0.9649805447470817
20100114503519476,0.9352750809061489
20100114534788464,0.9423076923076923
20100114561049920,0.9617021276595744
20100114570801148,0.9705882352941176
20100114574694770,0.9886363636363636
20100114590370160,0.9585987261146497
20100114590852610,0.9721115537848606
20100115005512812,0.9081163859111792
20100115005598800,0.9291338582677166
20100115025014670,0.9519774011299436
20100115142089760,0.9629629629629629
20100115143436500,0.9603174603174603
20100115143621824,0.9342723004694836
20100115195541796,0.9672131147540983
20100115211113456,0.964968152866242
20100115213518860,0.933933933933934
20100115242252380,0.8064516129032258
20100115261547010,0.9219409282700421
20100115262106308,0.9644808743169399
20100115263627904,0.9552572706935123
20100115305016396,0.9401041666666666
20100115315902710,0.9571045576407506
20100115335165856,0.9451612903225807
20100115435206280,0.9841897233201581
20100115473315612,0.9218181818181819
20100115543803812,0.9779411764705882
20100116063285588,0.9884615384615385
20100116083868190,0.9666666666666667
20100116202427100,0.9044585987261147
20100116280546140,0.973568281938326
20100116312285904,0.932475884244373
20100116350952972,0.9123376623376623
20100116391229504,0.9216152019002375
20100116393965132,0.9539007092198581
20100116512584180,0.9608540925266904
20100116563055436,0.9703947368421053
20100116563861676,0.9405204460966543
20100116571291350,0.9360189573459715
20100116582869132,0.9692307692307692
20100117123192490,0.9545454545454546
20100117222271104,0.9785276073619632
20100117360763348,0.9006211180124224
20100117442402230,0.972318339100346
20100117443322200,0.9770491803278688
20100117464017880,0.9875
20100117554365464,0.9464285714285714
20100117591541532,0.9781818181818182
20100118035490200,0.9428076256499134
20100118092453996,0.954
20100118244048120,0.9712918660287081
20100118270811664,0.9351351351351351
20100118543017772,0.9519519519519519
20100119133979216,0.8213058419243986
20100119192145600,0.9846153846153847
20100119434066850,0.9310344827586207
20100119450251140,0.9471830985915493
20100120164897560,0.9692307692307692
20100120380823228,0.953405017921147
20100120422124110,0.9523809523809523
20100121032523120,0.9796747967479674
20100123015065050,0.8901098901098901
20100207251982696,0.9221789883268483
20100207525969576,0.9705882352941176
20100207544276900,0.9666666666666667
20100207583171984,0.9857142857142858
20100207584362790,0.9151785714285714
20100208005768772,0.8937093275488069
20100208090764680,0.9777777777777777
20100208262652480,0.9795081967213115
20100208341524588,0.9525691699604744
20100208365572610,0.9926470588235294
20100208395963856,0.9790794979079498
20100209041595510,0.9106628242074928
20100209050074108,0.972318339100346
20100209051079012,0.9561752988047809
20100209055089116,0.957983193277311
20100209083651980,0.9853479853479854
20100209102093296,0.9579579579579579
20100209120881110,0.9174311926605505
20100209171863964,0.895774647887324
20100209173592804,0.937037037037037
20100209215746300,0.9667590027700831
20100209285688990,0.9683257918552036
20100209301282730,0.9381720430107527
20100209371791908,0.965034965034965
20100209423871468,0.9617834394904459
20100209432685076,0.9624060150375939
20100209442654932,0.9779411764705882
20100209454584624,0.9098360655737705
20100209481686544,0.956140350877193
20100209514133092,0.9596412556053812
20100209553527736,0.9423076923076923
20100210035915200,0.895397489539749
20100210060040160,0.9591836734693877
20100210075127012,0.9380165289256198
20100210160016240,0.9741379310344828
20100210281763228,0.9430523917995444
20100210283094150,0.9485294117647058
20100210293027040,0.9736842105263158
20100210293197136,0.9697802197802198
20100210333994556,0.9478260869565217
20100210351087120,0.9506849315068493
20100210373075410,0.6675126903553299
20100210445216532,0.89086859688196
20100210452324736,0.9629629629629629
20100210481702436,0.9769230769230769
20100210533671330,0.9505962521294719
20100210562283870,0.975609756097561
20100210564048012,0.9188118811881189
20100211020622960,0.9601139601139601
20100211053944570,0.9408983451536643
20100211060690730,0.9016018306636155
20100211085118416,0.9822695035460993
20100211121053492,0.3106796116504854
20100211150689012,0.9519519519519519
20100211173326344,0.9384116693679092
20100211215380732,0.988929889298893
20100211241645776,0.9352051835853131
20100211245716244,0.9548387096774194
20100211253173150,0.9511677282377919
20100211344685930,0.9389671361502347
20100211371475936,0.8780487804878049
20100211382323040,0.946875
20100211382417492,0.9681978798586572
20100211430371096,0.9227166276346604
20100211432649536,0.9601593625498008
20100211462222760,0.9483282674772037
20100211531378948,0.9523121387283237
20100211570205056,0.9696969696969697
20100211571406396,0.9295154185022027
20100211574783960,0.986159169550173
20100211582805144,0.9696969696969697
20100212050800576,0.9473684210526315
20100212095239016,0.9754385964912281
20100212140922700,0.9717741935483871
20100212183407164,0.9773584905660377
20100212242030410,0.9615384615384616
20100212260501024,0.9512820512820512
20100212283736120,0.9643835616438357
20100212324245228,0.9492537313432836
20100212393197470,0.9105691056910569
20100212405834360,0.9009661835748792
20100212462094680,0.9854014598540146
20100212500418476,0.9417808219178082
20100212532459250,0.9466666666666667
20100212541324824,0.9314285714285714
20100213063754024,0.9215686274509803
20100213091065176,0.9795918367346939
20100213101233660,0.9596541786743515
20100213111734610,0.9690721649484536
20100213143880790,0.9689119170984456
20100213172799304,0.9660493827160493
20100213175090564,0.9596273291925466
20100213181404636,0.9299065420560748
20100213190163210,0.9702702702702702
20100213243283010,0.9708222811671088
20100213252264596,0.8946886446886447
20100213254720904,0.9254658385093167
20100213263066652,0.9441964285714286
20100213274187580,0.9675324675324676
20100213295001100,0.9595588235294118
20100213300509636,0.9695945945945946
20100213300913772,0.9628378378378378
20100213324205440,0.9012875536480687
20100213325045104,0.9884615384615385
20100213375286176,0.9530386740331491
20100213380302576,0.9692982456140351
20100213382907436,0.9472573839662447
20100213383485820,0.987012987012987
20100213404046830,0.961038961038961
20100213405708116,0.9484777517564403
20100213432109132,0.986046511627907
20100213463531164,0.9446494464944649
20100213472187916,0.9594594594594594
20100213502927176,0.9487179487179487
20100213575000670,0.9195710455764075
20100214014284804,0.9204737732656514
20100214035921210,0.9891696750902527
20100214045520348,0.97
20100214072239340,0.9771241830065359
20100214111707070,0.8697183098591549
20100214113878890,0.9765886287625418
20100214155551184,0.9914893617021276
20100214194685024,0.9836734693877551
20100214203105550,0.9244712990936556
20100214210949920,0.9954337899543378
20100214232829464,0.9765886287625418
20100214275616070,0.9709762532981531
20100214281723092,0.9638157894736842
20100214282097348,0.9861111111111112
20100214285225424,0.9445983379501385
20100214292677810,0.9850187265917603
20100214293953340,0.94375
20100214313600370,0.9901960784313726
20100214355400680,0.9678456591639871
20100214390089932,0.9298245614035088
20100214402165500,0.9870967741935484
20100214552302680,0.9395161290322581
20100214582384120,0.966789667896679
20100215033208692,0.950530035335689
20100215135044660,0.956
20100215281251564,0.9888888888888889
20100215305373924,0.9760191846522782
20100215321524424,0.9355095541401274
20100215330750290,0.9141716566866267
20100215344879850,0.9576923076923077
20100215393480970,0.9917355371900827
20100215410296856,0.9773462783171522
20100215431996840,0.9293785310734464
20100215513290430,0.9608938547486033
20100216033884020,0.9541547277936963
20100216311459110,0.9850746268656716
20100216323445964,0.9402654867256637
20100216352368660,0.9700854700854701
20100216481478136,0.9598540145985401
20100216501616096,0.9624060150375939
20100216532259820,0.9506172839506173
20100216555719172,0.9294117647058824
20100217053697708,0.9864864864864865
20100217074338900,0.9509090909090909
20100217114329816,0.976878612716763
20100217155864136,0.9410745233968805
20100217363309880,0.9490445859872612
20100217505765570,0.9686274509803922
20100217513930164,0.8108974358974359
20100217570632264,0.9230769230769231
20100218033279496,0.9329073482428115
20100218272025190,0.934156378600823
20100220002092344,0.8445945945945946
20100220100625770,0.9864253393665159
20100220160196090,0.975609756097561
20100220482525630,0.9817518248175182
20100220575696256,0.9723320158102767
20100221443309620,0.9590443686006825
20100306151955890,0.9657794676806084
20100307160395410,0.9736842105263158
20100307220961724,0.9816176470588235
20100307271312670,0.8793103448275862
20100307320242960,0.9846743295019157
20100307371130370,0.9770114942528736
20100307415769344,0.9362745098039216
20100307482249544,0.9703389830508474
20100308065207016,0.9730941704035875
20100308090223200,0.9435736677115988
20100308125456576,0.9495268138801262
20100308180527310,0.9496124031007752
20100308245811950,0.9778761061946902
20100308255503228,0.9234135667396062
20100308334567824,0.9686274509803922
20100308372642200,0.9540229885057471
20100308381327090,0.9395465994962217
20100308384707580,0.9701492537313433
20100308390755890,0.9475806451612904
20100308393456124,0.9410187667560321
20100308415294944,0.967479674796748
20100308470850360,0.954983922829582
20100308482129564,0.9623824451410659
20100308493009464,0.967032967032967
20100308531727490,0.9354838709677419
20100309031978676,0.9699570815450643
20100309060500630,0.9650793650793651
20100309090695490,0.9482288828337875
20100309130510890,0.9816176470588235
20100309191902580,0.9796610169491525
20100309201302704,0.9517241379310345
20100309230035424,0.9940828402366864
20100309293553010,0.8306451612903226
20100309301849684,0.9617590822179732
20100309311258884,0.9587155963302753
20100309363167068,0.934322033898305
20100309412344784,0.8948863636363636
20100309435520190,0.9183922046285018
20100309472366890,0.9879518072289156
20100309473394550,0.9225181598062954
20100309494037300,0.9531568228105907
20100310052382190,0.9304511278195489
20100310075709520,0.9855595667870036
20100310102121344,0.9669421487603306
20100310171691760,0.9036544850498339
20100310235278044,0.9272030651340997
20100310362943920,0.9550173010380623
20100310382587370,0.973293768545994
20100310430520250,0.9703947368421053
20100310443498028,0.940251572327044
20100310503514624,0.9087719298245615
20100311001945340,0.9663865546218487
20100311022013350,0.9460227272727273
20100311032711670,0.9656652360515021
20100311041349450,0.9252577319587629
20100311055025132,0.956738768718802
20100311160764630,0.943217665615142
20100311224131456,0.9671052631578947
20100311260350376,0.9686411149825784
20100311270415864,0.9336283185840708
20100311385101428,0.9605263157894737
20100311405375370,0.9154639175257732
20100311450376320,0.9663461538461539
20100311484793536,0.916955017301038
20100311493779720,0.7752442996742671
20100311531617050,0.9493844049247606
20100311542086956,0.9281609195402298
20100311553596364,0.9790940766550522
20100311592651172,0.990521327014218
20100312065201840,0.9513381995133819
20100312082302630,0.9448621553884712
20100312083231956,0.8895184135977338
20100312152757270,0.9739478957915831
20100312170174200,0.9642857142857143
20100312251488896,0.9154013015184381
20100312291187364,0.9539748953974896
20100312292122604,0.9652777777777778
20100312323389636,0.9607329842931938
20100312370755670,0.9556135770234987
20100312434316690,0.9453551912568307
20100312452523944,0.9541666666666667
20100312493831456,0.9576271186440678
20100312513057468,0.9959677419354839
20100312513210304,0.9655172413793104
20100312572587092,0.8829113924050633
20100313002867016,0.6292134831460674
20100313033227130,0.9438596491228071
20100313054870250,0.9370629370629371
20100313103742476,0.9582417582417583
20100313141855656,0.9833333333333333
20100313142799820,0.8581314878892734
20100313211166360,0.9534883720930233
20100313301803096,0.8274509803921568
20100313320430384,0.9516728624535316
20100313374957910,0.951417004048583
20100313454174660,0.9628482972136223
20100313491836636,0.9616613418530351
20100313502867990,0.9872340425531915
20100313534893336,0.9154929577464789
20100313544070730,0.9883720930232558
20100314013277920,0.9652173913043478
20100314121222052,0.9408284023668639
20100314220698840,0.9681372549019608
20100314235959416,0.8655913978494624
20100314271754612,0.9663299663299664
20100314320779596,0.8779661016949153
20100314351931680,0.9599109131403119
20100314432882260,0.9721254355400697
20100314474416090,0.9578947368421052
20100314484396524,0.9446808510638298
20100314544372976,0.8961538461538462
20100315045455576,0.9812206572769953
20100315131528052,0.9581881533101045
20100315135687572,0.9522058823529411
20100315163317236,0.9440559440559441
20100315235899370,0.8930817610062893
20100315244740388,0.9563492063492064
20100315263811904,0.9506726457399103
20100315310300620,0.9602888086642599
20100315310413530,0.8918558077436582
20100315345020628,0.961764705882353
20100315433072964,0.9386666666666666
20100315514677108,0.9452554744525548
20100315570332344,0.948051948051948
20100316021416084,0.9543859649122807
20100316021973750,0.9816176470588235
20100316051026470,0.9656652360515021
20100316062871276,0.9540636042402827
20100316075349150,0.946058091286307
20100316100826308,0.9634146341463414
20100316232856860,0.9413793103448276
20100316371730996,0.8232931726907631
20100316443228116,0.8297872340425532
20100316551421200,0.9805825242718447
20100316573382416,0.961764705882353
20100317235835180,0.95578231292517
20100317270171490,0.8664921465968587
20100317311324640,0.9594202898550724
20100317395001440,0.9258064516129032
20100317410702844,0.9286846275752774
20100317593525716,0.9748110831234257
20100318050119016,0.8273615635179153
20100318064351252,0.93717277486911
20100318092735270,0.9503311258278145
20100318174525144,0.9380421313506815
20100318222855470,0.9614243323442137
20100318304697600,0.9422382671480144
20100318410139988,0.9603174603174603
20100318464564692,0.9226190476190477
20100318474774680,0.9918032786885246
20100318480867690,0.9619047619047619
20100318530456290,0.9562289562289562
20100319050256450,0.9912663755458515
20100319162276044,0.9832635983263598
20100319230199856,0.9283276450511946
20100319273837776,0.9259259259259259
20100319304625244,0.9633699633699634
20100319593860984,0.9828431372549019
20100320035321064,0.9738903394255874
20100320304107750,0.9829351535836177
20100322020020320,0.9356846473029046
20100323035561064,0.9142212189616253
20100407284241852,0.9692832764505119
20100407332087024,0.9248366013071896
20100407414862830,0.9802371541501976
20100407474339400,0.9669117647058824
20100407480680416,0.9748953974895398
20100408002150860,0.9846153846153847
20100408125903884,0.9506726457399103
20100408152847810,0.916955017301038
20100408240771348,0.9667359667359667
20100408282583120,0.9758064516129032
20100408285502776,0.9453781512605042
20100408302965844,0.9642857142857143
20100408364689410,0.9747292418772563
20100408385907740,0.9432989690721649
20100408474865770,0.9758064516129032
20100408525763944,0.963265306122449
20100408563721010,0.9507042253521126
20100408582523612,0.9549180327868853
20100408584364452,0.9519408502772643
20100409024349620,0.9560975609756097
20100409164317296,0.9852941176470589
20100409183263900,0.9478672985781991
20100409192824536,0.9700854700854701
20100409200386804,0.9836734693877551
20100409330679910,0.9298245614035088
20100409343514788,0.9384615384615385
20100409375697924,0.9672131147540983
20100409434683164,0.9536679536679536
20100409471043468,0.9112903225806451
20100409495134156,0.9065155807365439
20100409545623644,0.9310344827586207
20100409553840530,0.9653846153846154
20100409565071052,0.9647577092511013
20100409570300600,0.9675090252707581
20100410024391284,0.9681274900398407
20100410030117090,0.9819494584837545
20100410061676240,0.8466135458167331
20100410072927668,0.9368029739776952
20100410084750544,0.9606299212598425
20100410085610908,0.9823182711198428
20100410101734496,0.9379014989293362
20100410114264908,0.9614035087719298
20100410114339228,0.6847826086956522
20100410124842764,0.9449035812672176
20100410125052450,0.9552631578947368
20100410150892310,0.9700149925037481
20100410152981944,0.9695817490494296
20100410160958750,0.8656330749354005
20100410172658988,0.9329268292682927
20100410220442884,0.9137380191693291
20100410224751384,0.9411764705882353
20100410234081630,0.9591194968553459
20100410264099016,0.9788732394366197
20100410270991776,0.8891191709844559
20100410363590384,0.9604743083003953
20100410370032110,0.939047619047619
20100410392063460,0.9665271966527197
20100410421322070,0.9444444444444444
20100410433521160,0.9786324786324786
20100410473324556,0.980544747081712
20100410530266410,0.9472222222222222
20100410564400010,0.9761904761904762
20100411032801676,0.9383033419023136
20100411083178290,0.9719626168224299
20100411093406960,0.9663299663299664
20100411113010530,0.9691119691119691
20100411130150412,0.9617834394904459
20100411140929120,0.97165991902834
20100411153285710,0.9789915966386554
20100411184609156,0.903448275862069
20100411223964490,0.9318181818181818
20100411241365080,0.929510155316607
20100411304772444,0.9891696750902527
20100411320478890,0.9287833827893175
20100411422776732,0.9926470588235294
20100411424101956,0.9644268774703557
20100411440284068,0.9142156862745098
20100411443529630,0.9626556016597511
20100411474885130,0.9803149606299213
20100411525064824,0.9730769230769231
20100411570065600,0.9121621621621622
20100412005177230,0.9492753623188406
20100412013046310,0.8870431893687708
20100412034616628,0.9120521172638436
20100412053972508,0.8973214285714286
20100412081450390,0.9553349875930521
20100412084010332,0.9449838187702265
20100412151668200,0.9359823399558499
20100412214870590,0.9569377990430622
20100412261095500,0.986784140969163
20100412304970950,0.9784366576819407
20100412374774204,0.9491525423728814
20100412400681664,0.9242819843342036
20100412422811760,0.9560185185185185
20100412494732080,0.9616858237547893
20100412520587976,0.95
20100412521102324,0.9739776951672863
20100412523984816,0.96
20100412524074856,0.9633802816901409
20100412543770852,0.9741602067183462
20100413004892640,0.9363207547169812
20100413005869268,0.9043715846994536
20100413045963000,0.9553264604810997
20100413131487876,0.9134615384615384
20100413245779876,0.9094488188976378
20100413314811576,0.9438596491228071
20100413373831344,0.9485861182519281
20100413382965096,0.966542750929368
20100413475665850,0.9588014981273408
20100413524255244,0.9678714859437751
20100413583076990,0.9730769230769231
20100414073367776,0.946360153256705
20100414094180130,0.5368852459016393
20100414103587670,0.9059674502712477
20100414174948864,0.9817518248175182
20100414175408640,0.9865319865319865
20100414211746280,0.9629629629629629
20100414245068820,0.9773462783171522
20100414284707760,0.9770642201834863
20100414332414690,0.9554140127388535
20100414494470972,0.981203007518797
20100414552368788,0.9372693726937269
20100414571855616,0.9723926380368099
20100415021040896,0.9251968503937008
20100415030878784,0.9894736842105263
20100415112041604,0.9650793650793651
20100415112324220,0.9531914893617022
20100415131170224,0.9562043795620438
20100415142757520,0.9354838709677419
20100415143631610,0.9786666666666667
20100415143981720,0.9475524475524476
20100415244285670,0.9506849315068493
20100415271490616,0.9401709401709402
20100415303049870,0.9779411764705882
20100415324096010,0.9774193548387097
20100415332057664,0.9421487603305785
20100415392506628,0.9612403100775194
20100415423744664,0.9351851851851852
20100415441778560,0.9790794979079498
20100415444597908,0.9636363636363636
20100415522426876,0.972875226039783
20100416000559350,0.9709302325581395
20100416081292176,0.9730392156862745
20100416105590376,0.9575070821529745
20100416132952770,0.9824046920821115
20100416222245080,0.9614457831325302
20100416225217944,0.9329608938547486
20100416260389144,0.9755244755244755
20100416332000028,0.9296296296296296
20100416385795876,0.9123376623376623
20100416472563148,0.9365079365079365
20100416511801948,0.955719557195572
20100416535607520,0.9726027397260274
20100417025183136,0.9548611111111112
20100417112231504,0.9518348623853211
20100417144118170,0.9748201438848921
20100417152534064,0.934640522875817
20100417182858356,0.9429824561403509
20100417200214012,0.9605263157894737
20100417454797600,0.9507575757575758
20100418051509384,0.9669211195928753
20100418120710804,0.96
20100418130727720,0.974025974025974
20100418225078530,0.9153225806451613
20100418334132156,0.9743589743589743
20100418392198372,0.9369369369369369
20100419033907510,0.9012096774193549
20100419035375300,0.952755905511811
20100419161784510,0.9567723342939481
20100419210321060,0.9590163934426229
20100419220693270,0.9574468085106383
20100419391581450,0.961864406779661
20100419410445064,0.9710982658959537
20100419525946220,0.887719298245614
20100420164973504,0.9673469387755103
20100420282078532,0.9669669669669669
20100421560994268,0.9801587301587301
20100422125002504,0.9959839357429718
20100422310354612,0.9826989619377162
20100506283035824,0.9835526315789473
20100507072808210,0.975103734439834
20100507142168800,0.9962962962962963
20100507154031370,0.9488817891373802
20100507293780576,0.834841628959276
20100507315503576,0.9502982107355865
20100507463317250,0.9722222222222222
20100507555370316,0.9734848484848485
20100508001137316,0.9520295202952029
20100508030691080,0.9714285714285714
20100508035362776,0.86
20100508135170490,0.9620253164556962
20100508165431250,0.9536784741144414
20100508191968176,0.959375
20100508243094176,0.9568345323741008
20100508322990690,0.9832635983263598
20100508324151660,0.9490909090909091
20100508345422420,0.9676113360323887
20100508361485424,0.9662162162162162
20100508371368150,0.9338842975206612
20100508390015636,0.9820143884892086
20100508445709764,0.9219143576826196
20100508511513570,0.9818840579710145
20100508570448108,0.972809667673716
20100508594422990,0.9283018867924528
20100509014063976,0.9531772575250836
20100509054866028,0.967948717948718
20100509130592624,0.958974358974359
20100509131251970,0.9412673879443586
20100509131965292,0.9353932584269663
20100509183875548,0.9507389162561576
20100509290616076,0.9769585253456221
20100509292342960,0.9775641025641025
20100509304946228,0.9449760765550239
20100509332598600,0.9673469387755103
20100509333113884,0.9871794871794872
20100509333736170,0.9333333333333333
20100509443571076,0.9365994236311239
20100509484169880,0.9560439560439561
20100509505252070,0.9158878504672897
20100509532950024,0.9383116883116883
20100509563449628,0.9826086956521739
20100509595421160,0.9679715302491103
20100510005356172,0.9827586206896551
20100510013017716,0.9681528662420382
20100510014768412,0.9578313253012049
20100510014844344,0.9404761904761905
20100510021345012,0.9447004608294931
20100510025822616,0.9528535980148883
20100510035511428,0.9551886792452831
20100510055990428,0.9528301886792453
20100510142089170,0.9745762711864406
20100510150159064,0.9649122807017544
20100510200140220,0.9507575757575758
20100510223839770,0.9399585921325052
20100510233150836,0.9448051948051948
20100510235479320,0.9438669438669439
20100510240101590,0.9176029962546817
20100510250733760,0.925764192139738
20100510251841684,0.9578544061302682
20100510283538170,0.9534883720930233
20100510311917324,0.9672131147540983
20100510324596796,0.9790575916230366
20100510351264404,0.9501779359430605
20100510353004332,0.9692307692307692
20100510390576044,0.9636363636363636
20100510395187030,0.9709677419354839
20100510491495200,0.9511002444987775
20100510520357204,0.947136563876652
20100510550261748,0.9490445859872612
20100510561241936,0.9279661016949152
20100510575924280,0.9068702290076336
20100510581337424,0.9935064935064936
20100510583655616,0.9681528662420382
20100511082645596,0.9809523809523809
20100511092925684,0.9759450171821306
20100511141611372,0.9155555555555556
20100511155492030,0.9761904761904762
20100511284725720,0.9636871508379888
20100511344106440,0.9624060150375939
20100511345566180,0.9464788732394366
20100511354667270,0.8597122302158273
20100511362544820,0.9177877428998505
