session_id,fraction_of_common_click
20100114083263764,0.8661971830985915
20100114131659468,0.8
20100114142605772,0.896969696969697
20100114142799520,0.946969696969697
20100114164175070,0.9558823529411765
20100114173964540,0.9050632911392406
20100114185867776,0.861878453038674
20100114214767150,0.8518518518518519
20100114220329620,0.8899082568807339
20100114224046390,0.7372742200328407
20100114264399190,0.9314285714285714
20100114294155384,0.8108108108108109
20100114300905212,0.7761194029850746
20100114301955270,0.8923076923076924
20100114355398908,0.7230769230769231
20100114500729176,0.8706896551724138
20100114503519476,0.839572192513369
20100114534788464,0.8859649122807017
20100114561049920,0.8633093525179856
20100114570801148,0.7724867724867724
20100114574694770,0.8854961832061069
20100114590370160,0.8482758620689655
20100114590852610,0.8303571428571429
20100115005512812,0.8181818181818182
20100115005598800,0.8
20100115025014670,0.7950310559006211
20100115142089760,0.9
20100115143436500,0.9060402684563759
20100115143621824,0.8650793650793651
20100115195541796,0.9368421052631579
20100115211113456,0.8739495798319328
20100115213518860,0.7709923664122137
20100115242252380,0.6764705882352942
20100115261547010,0.8242424242424242
20100115262106308,0.978448275862069
20100115263627904,0.9322033898305084
20100115305016396,0.7959183673469388
20100115315902710,0.7743362831858407
20100115335165856,0.8552631578947368
20100115435206280,0.8991596638655462
20100115473315612,0.8421052631578947
20100115543803812,0.7432432432432432
20100116063285588,0.92
20100116083868190,0.9044117647058824
20100116202427100,0.6723549488054608
20100116280546140,0.9174311926605505
20100116312285904,0.8652482269503546
20100116350952972,0.8120300751879699
20100116391229504,0.6944444444444444
20100116393965132,0.9241379310344827
20100116512584180,0.8991596638655462
20100116563055436,0.8590604026845637
20100116563861676,0.881578947368421
20100116571291350,0.7455621301775148
20100116582869132,0.7956204379562044
20100117123192490,0.7928571428571428
20100117222271104,0.8902439024390244
20100117360763348,0.9090909090909091
20100117442402230,0.8706896551724138
20100117443322200,0.88268156424581
20100117464017880,0.84
20100117554365464,0.7789473684210526
20100117591541532,0.8461538461538461
20100118035490200,0.9295774647887324
20100118092453996,0.8439716312056738
20100118244048120,0.803680981595092
20100118270811664,0.7262569832402235
20100118543017772,0.8527131782945736
20100119133979216,0.6934306569343066
20100119192145600,0.97
20100119434066850,0.9207920792079208
20100119450251140,0.8910891089108911
20100120164897560,0.8947368421052632
20100120380823228,0.8870967741935484
20100120422124110,0.8831168831168831
20100121032523120,0.7623762376237624
20100123015065050,0.6974789915966386
20100207251982696,0.7366071428571429
20100207525969576,0.8736842105263158
20100207544276900,0.9193548387096774
20100207583171984,0.9752475247524752
20100207584362790,0.9788732394366197
20100208005768772,0.859375
20100208090764680,0.8581081081081081
20100208262652480,0.9669421487603306
20100208341524588,0.9523809523809523
20100208365572610,0.9236111111111112
20100208395963856,0.8823529411764706
20100209041595510,0.78125
20100209050074108,0.8136645962732919
20100209051079012,0.9528301886792453
20100209055089116,0.8471615720524017
20100209083651980,0.8407960199004975
20100209102093296,0.8741258741258742
20100209120881110,0.782608695652174
20100209171863964,0.7299270072992701
20100209173592804,0.8870967741935484
20100209215746300,0.9265536723163842
20100209285688990,0.905982905982906
20100209301282730,0.7801418439716312
20100209371791908,0.8074534161490683
20100209423871468,0.8561643835616438
20100209432685076,0.8071428571428572
20100209442654932,0.9302325581395349
20100209454584624,0.7131782945736435
20100209481686544,0.8705882352941177
20100209514133092,0.8514851485148515
20100209553527736,0.8869565217391304
20100210035915200,0.725925925925926
20100210060040160,0.8838709677419355
20100210075127012,0.8571428571428571
20100210160016240,0.9292929292929293
20100210281763228,0.8414634146341463
20100210283094150,0.873015873015873
20100210293027040,0.9672131147540983
20100210293197136,0.9239130434782609
20100210333994556,0.8118811881188119
20100210351087120,0.8841463414634146
20100210373075410,0.5521472392638037
20100210445216532,0.7248520710059172
20100210452324736,0.9084967320261438
20100210481702436,0.927007299270073
20100210533671330,0.8589743589743589
20100210562283870,0.9180327868852459
20100210564048012,0.8148148148148148
20100211020622960,0.8888888888888888
20100211053944570,0.7967914438502673
20100211060690730,0.8322981366459627
20100211085118416,0.855072463768116
20100211121053492,0.1471861471861472
20100211150689012,0.9343065693430657
20100211173326344,0.8059071729957806
20100211215380732,0.8646616541353384
20100211241645776,0.855072463768116
20100211245716244,0.927710843373494
20100211253173150,0.8076923076923077
20100211344685930,0.8144329896907216
20100211371475936,0.717948717948718
20100211382323040,0.9264705882352942
20100211382417492,0.9090909090909091
20100211430371096,0.8187919463087249
20100211432649536,0.8012820512820513
20100211462222760,0.75
20100211531378948,0.8409893992932862
20100211570205056,0.9076923076923077
20100211571406396,0.797752808988764
20100211574783960,0.9030303030303031
20100211582805144,0.8740740740740741
20100212050800576,0.9230769230769231
20100212095239016,0.8841463414634146
20100212140922700,0.8671328671328671
20100212183407164,0.9185185185185185
20100212242030410,0.896414342629482
20100212260501024,0.9295774647887324
20100212283736120,0.819672131147541
20100212324245228,0.8066666666666666
20100212393197470,0.7102272727272727
20100212405834360,0.7439613526570048
20100212462094680,0.8540145985401459
20100212500418476,0.9186991869918699
20100212532459250,0.8306010928961749
20100212541324824,0.7131147540983607
20100213063754024,0.7610619469026548
20100213091065176,0.7454545454545455
20100213101233660,0.9137931034482759
20100213111734610,0.8602941176470589
20100213143880790,0.8506493506493507
20100213172799304,0.8022598870056498
20100213175090564,0.7635135135135135
20100213181404636,0.748
20100213190163210,0.928
20100213243283010,0.8547486033519553
20100213252264596,0.9148936170212766
20100213254720904,0.7708333333333334
20100213263066652,0.8059071729957806
20100213274187580,0.8984375
20100213295001100,0.9242424242424242
20100213300509636,0.8857142857142857
20100213300913772,0.9459459459459459
20100213324205440,0.7925
20100213325045104,0.7857142857142857
20100213375286176,0.7965116279069767
20100213380302576,0.8955223880597015
20100213382907436,0.8521739130434782
20100213383485820,0.9292035398230089
20100213404046830,0.8827160493827161
20100213405708116,0.7906976744186046
20100213432109132,0.9172932330827067
20100213463531164,0.9465648854961832
20100213472187916,0.9202898550724637
20100213502927176,0.9141104294478528
20100213575000670,0.76875
20100214014284804,0.926923076923077
20100214035921210,0.8571428571428571
20100214045520348,0.8846153846153846
20100214072239340,0.8862559241706162
20100214111707070,0.6885245901639344
20100214113878890,0.8251748251748252
20100214155551184,0.9380530973451328
20100214194685024,0.9290780141843972
20100214203105550,0.8083832335329342
20100214210949920,0.8857142857142857
20100214232829464,0.8898305084745762
20100214275616070,0.9319371727748691
20100214281723092,0.8242424242424242
20100214282097348,0.8943661971830986
20100214285225424,0.8690476190476191
20100214292677810,0.923728813559322
20100214293953340,0.7553191489361702
20100214313600370,0.8527131782945736
20100214355400680,0.9447852760736196
20100214390089932,0.8467741935483871
20100214402165500,0.9333333333333333
20100214552302680,0.8695652173913043
20100214582384120,0.7569060773480663
20100215033208692,0.8308823529411765
20100215135044660,0.8488372093023255
20100215281251564,0.9325153374233128
20100215305373924,0.9627659574468085
20100215321524424,0.8195488721804511
20100215330750290,0.7517241379310344
20100215344879850,0.9083333333333333
20100215393480970,0.9069767441860465
20100215410296856,0.8627450980392157
20100215431996840,0.9033613445378151
20100215513290430,0.84
20100216033884020,0.9411764705882353
20100216311459110,0.9038461538461539
20100216323445964,0.8848167539267016
20100216352368660,0.7801418439716312
20100216481478136,0.7064220183486238
20100216501616096,0.9828571428571429
20100216532259820,0.8461538461538461
20100216555719172,0.9147286821705426
20100217053697708,0.9595959595959596
20100217074338900,0.8604651162790697
20100217114329816,0.9119496855345912
20100217155864136,0.7719298245614035
20100217363309880,0.8793103448275862
20100217505765570,0.8731343283582089
20100217513930164,0.6825396825396826
20100217570632264,0.8160919540229885
20100218033279496,0.8802816901408451
20100218272025190,0.8129496402877698
20100220002092344,0.697986577181208
20100220100625770,0.8952380952380953
20100220160196090,0.8571428571428571
20100220482525630,0.9024390243902439
20100220575696256,0.9017341040462428
20100221443309620,0.8029197080291971
20100306151955890,0.8230088495575221
20100307160395410,0.8867924528301887
20100307220961724,0.8175675675675675
20100307271312670,0.6568627450980392
20100307320242960,0.8947368421052632
20100307371130370,0.8659217877094972
20100307415769344,0.8771929824561403
20100307482249544,0.8507462686567164
20100308065207016,0.8717948717948718
20100308090223200,0.7857142857142857
20100308125456576,0.8577981651376146
20100308180527310,0.8757396449704142
20100308245811950,0.889763779527559
20100308255503228,0.8125
20100308334567824,0.905982905982906
20100308372642200,0.946078431372549
20100308381327090,0.7417218543046358
20100308384707580,0.864
20100308390755890,0.8456375838926175
20100308393456124,0.9037037037037037
20100308415294944,0.9428571428571428
20100308470850360,0.7142857142857143
20100308482129564,0.9714285714285714
20100308493009464,0.9261083743842364
20100308531727490,0.8160919540229885
20100309031978676,0.8514851485148515
20100309060500630,0.8333333333333334
20100309090695490,0.875
20100309130510890,0.8860759493670886
20100309191902580,0.8862275449101796
20100309201302704,0.8448275862068966
20100309230035424,0.9747474747474747
20100309293553010,0.7972027972027972
20100309301849684,0.8942731277533039
20100309311258884,0.7909604519774012
20100309363167068,0.6867704280155642
20100309412344784,0.6467391304347826
20100309435520190,0.746268656716418
20100309472366890,0.9159663865546218
20100309473394550,0.8057553956834532
20100309494037300,0.8407960199004975
20100310052382190,0.8405797101449275
20100310075709520,0.8760330578512396
20100310102121344,0.8974358974358975
20100310171691760,0.7901234567901234
20100310235278044,0.7894736842105263
20100310362943920,0.8396946564885496
20100310382587370,0.9310344827586207
20100310430520250,0.9527027027027027
20100310443498028,0.7739130434782608
20100310503514624,0.6608695652173913
20100311001945340,0.71875
20100311022013350,0.8082901554404145
20100311032711670,0.9022556390977443
20100311041349450,0.8217821782178217
20100311055025132,0.8899521531100478
20100311160764630,0.8209876543209876
20100311224131456,0.8045977011494253
20100311260350376,0.8402777777777778
20100311270415864,0.7578947368421053
20100311385101428,0.9157303370786517
20100311405375370,0.8596491228070176
20100311450376320,0.8740157480314961
20100311484793536,0.7482517482517482
20100311493779720,0.45806451612903226
20100311531617050,0.9402985074626866
20100311542086956,0.841025641025641
20100311553596364,0.9104477611940298
20100311592651172,0.9224806201550387
20100312065201840,0.8719806763285024
20100312082302630,0.8292682926829268
20100312083231956,0.8823529411764706
20100312152757270,0.8739837398373984
20100312170174200,0.9224806201550387
20100312251488896,0.7513812154696132
20100312291187364,0.9304347826086956
20100312292122604,0.8782608695652174
20100312323389636,0.8709677419354839
20100312370755670,0.8451612903225807
20100312434316690,0.84251968503937
20100312452523944,0.7627118644067796
20100312493831456,0.7043478260869566
20100312513057468,0.9415584415584416
20100312513210304,0.9186046511627907
20100312572587092,0.704225352112676
20100313002867016,0.4888888888888889
20100313033227130,0.8513513513513513
20100313054870250,0.807909604519774
20100313103742476,0.895
20100313141855656,0.8962962962962963
20100313142799820,0.8657718120805369
20100313211166360,0.9044117647058824
20100313301803096,0.5961538461538461
20100313320430384,0.8536585365853658
20100313374957910,0.8015873015873016
20100313454174660,0.9148936170212766
20100313491836636,0.8670886075949367
20100313502867990,0.8571428571428571
20100313534893336,0.9013157894736842
20100313544070730,0.9629629629629629
20100314013277920,0.8552631578947368
20100314121222052,0.7973568281938326
20100314220698840,0.8764705882352941
20100314235959416,0.8374558303886925
20100314271754612,0.9440993788819876
20100314320779596,0.6540880503144654
20100314351931680,0.7486631016042781
20100314432882260,0.9291338582677166
20100314474416090,0.85
20100314484396524,0.9307692307692308
20100314544372976,0.8350515463917526
20100315045455576,0.9098360655737705
20100315131528052,0.8387096774193549
20100315135687572,0.8662790697674418
20100315163317236,0.7159763313609467
20100315235899370,0.7208121827411168
20100315244740388,0.9117647058823529
20100315263811904,0.7770700636942676
20100315310300620,0.8432432432432433
20100315310413530,0.7377049180327869
20100315345020628,0.8160919540229885
20100315433072964,0.8231292517006803
20100315514677108,0.8761061946902655
20100315570332344,0.8742138364779874
20100316021416084,0.8951612903225806
20100316021973750,0.9296875
20100316051026470,0.8666666666666667
20100316062871276,0.9180327868852459
20100316075349150,0.8975903614457831
20100316100826308,0.774869109947644
20100316232856860,0.896
20100316371730996,0.6601941747572816
20100316443228116,0.7217391304347827
20100316551421200,0.8571428571428571
20100316573382416,0.845679012345679
20100317235835180,0.7894736842105263
20100317270171490,0.8461538461538461
20100317311324640,0.7817109144542773
20100317395001440,0.8103448275862069
20100317410702844,0.8866666666666667
20100317593525716,0.94
20100318050119016,0.6902654867256637
20100318064351252,0.8994413407821229
20100318092735270,0.8625954198473282
20100318174525144,0.8776978417266187
20100318222855470,0.8711656441717791
20100318304697600,0.889763779527559
20100318410139988,0.8846153846153846
20100318464564692,0.8226950354609929
20100318474774680,0.8970588235294118
20100318480867690,0.9193548387096774
20100318530456290,0.7397260273972602
20100319050256450,0.7532467532467533
20100319162276044,0.9181818181818182
20100319230199856,0.8514492753623188
20100319273837776,0.8554913294797688
20100319304625244,0.8263888888888888
20100319593860984,0.9022988505747126
20100320035321064,0.89171974522293
20100320304107750,0.9099099099099099
20100322020020320,0.8324324324324325
20100323035561064,0.8258706467661692
20100407284241852,0.968
20100407332087024,0.768
20100407414862830,0.9411764705882353
20100407474339400,0.9235668789808917
20100407480680416,0.8407079646017699
20100408002150860,0.8618421052631579
20100408125903884,0.8780487804878049
20100408152847810,0.743801652892562
20100408240771348,0.8780487804878049
20100408282583120,0.9029126213592233
20100408285502776,0.7542372881355932
20100408302965844,0.8767123287671232
20100408364689410,0.8651685393258427
20100408385907740,0.8970588235294118
20100408474865770,0.7454545454545455
20100408525763944,0.8195488721804511
20100408563721010,0.90625
20100408582523612,0.9512195121951219
20100408584364452,0.8099547511312217
20100409024349620,0.8497109826589595
20100409164317296,0.9369369369369369
20100409183263900,0.7696969696969697
20100409192824536,0.9865771812080537
20100409200386804,0.9254658385093167
20100409330679910,0.8613138686131386
20100409343514788,0.7792207792207793
20100409375697924,0.8928571428571429
20100409434683164,0.8642857142857143
20100409471043468,0.8063241106719368
20100409495134156,0.8879310344827587
20100409545623644,0.8203125
20100409553840530,0.8931297709923665
20100409565071052,0.8604651162790697
20100409570300600,0.8907563025210085
20100410024391284,0.9375
20100410030117090,0.9019607843137255
20100410061676240,0.7066115702479339
20100410072927668,0.8854961832061069
20100410084750544,0.9090909090909091
20100410085610908,0.9109311740890689
20100410101734496,0.953125
20100410114264908,0.8648648648648649
20100410114339228,0.6058823529411764
20100410124842764,0.8701298701298701
20100410125052450,0.8146067415730337
20100410150892310,0.8681318681318682
20100410152981944,0.9503105590062112
20100410160958750,0.7
20100410172658988,0.8805970149253731
20100410220442884,0.9315068493150684
20100410224751384,0.8938547486033519
20100410234081630,0.8695652173913043
20100410264099016,0.7714285714285715
20100410270991776,0.7422680412371134
20100410363590384,0.905511811023622
20100410370032110,0.8697916666666666
20100410392063460,0.8248175182481752
20100410421322070,0.8421052631578947
20100410433521160,0.9076923076923077
20100410473324556,0.904
20100410530266410,0.9606741573033708
20100410564400010,0.9038461538461539
20100411032801676,0.8116883116883117
20100411083178290,0.8931297709923665
20100411093406960,0.9074074074074074
20100411113010530,0.8934426229508197
20100411130150412,0.9384615384615385
20100411140929120,0.848
20100411153285710,0.9251700680272109
20100411184609156,0.8648648648648649
20100411223964490,0.8014705882352942
20100411241365080,0.8853503184713376
20100411304772444,0.9193548387096774
20100411320478890,0.775
20100411422776732,0.9027777777777778
20100411424101956,0.8270676691729323
20100411440284068,0.8231292517006803
20100411443529630,0.8533333333333334
20100411474885130,0.8641509433962264
20100411525064824,0.8888888888888888
20100411570065600,0.8471337579617835
20100412005177230,0.8811188811188811
20100412013046310,0.6736111111111112
20100412034616628,0.7953216374269005
20100412053972508,0.9368421052631579
20100412081450390,0.7988165680473372
20100412084010332,0.8157894736842105
20100412151668200,0.8541666666666666
20100412214870590,0.845360824742268
20100412261095500,0.8928571428571429
20100412304970950,0.9828326180257511
20100412374774204,0.7987421383647799
20100412400681664,0.8782608695652174
20100412422811760,0.9078947368421053
20100412494732080,0.875
20100412520587976,0.8092783505154639
20100412521102324,0.7901234567901234
20100412523984816,0.8958333333333334
20100412524074856,0.9702970297029703
20100412543770852,0.9072847682119205
20100413004892640,0.8098159509202454
20100413005869268,0.7769784172661871
20100413045963000,0.8470588235294118
20100413131487876,0.7905759162303665
20100413245779876,0.8888888888888888
20100413314811576,0.9357798165137615
20100413373831344,0.7543859649122807
20100413382965096,0.9122807017543859
20100413475665850,0.8345864661654135
20100413524255244,0.8615384615384616
20100413583076990,0.8333333333333334
20100414073367776,0.8513513513513513
20100414094180130,0.3944954128440367
20100414103587670,0.7351351351351352
20100414174948864,0.9069767441860465
20100414175408640,0.968
20100414211746280,0.8895705521472392
20100414245068820,0.9078947368421053
20100414284707760,0.8695652173913043
20100414332414690,0.8707865168539326
20100414494470972,0.8129032258064516
20100414552368788,0.8571428571428571
20100414571855616,0.9481865284974094
20100415021040896,0.8947368421052632
20100415030878784,0.9008264462809917
20100415112041604,0.8974358974358975
20100415112324220,0.8931297709923665
20100415131170224,0.9057591623036649
20100415142757520,0.8931297709923665
20100415143631610,0.896551724137931
20100415143981720,0.8016528925619835
20100415244285670,0.9133858267716536
20100415271490616,0.8582677165354331
20100415303049870,0.8455882352941176
20100415324096010,0.85
20100415332057664,0.9178082191780822
20100415392506628,0.865546218487395
20100415423744664,0.786096256684492
20100415441778560,0.8758169934640523
20100415444597908,0.9117647058823529
20100415522426876,0.7364620938628159
20100416000559350,0.9230769230769231
20100416081292176,0.9299363057324841
20100416105590376,0.8503401360544217
20100416132952770,0.9611650485436893
20100416222245080,0.9320388349514563
20100416225217944,0.837037037037037
20100416260389144,0.8875
20100416332000028,0.7674418604651163
20100416385795876,0.8020833333333334
20100416472563148,0.7777777777777778
20100416511801948,0.6991869918699187
20100416535607520,0.8300653594771242
20100417025183136,0.8285714285714286
20100417112231504,0.7151162790697675
20100417144118170,0.9172413793103448
20100417152534064,0.6327868852459017
20100417182858356,0.8636363636363636
20100417200214012,0.8125
20100417454797600,0.7758620689655172
20100418051509384,0.94375
20100418120710804,0.8851351351351351
20100418130727720,0.9430379746835443
20100418225078530,0.7933884297520661
20100418334132156,0.8432835820895522
20100418392198372,0.8426395939086294
20100419033907510,0.9050632911392406
20100419035375300,0.8909090909090909
20100419161784510,0.8541666666666666
20100419210321060,0.8613138686131386
20100419220693270,0.9403973509933775
20100419391581450,0.8785046728971962
20100419410445064,0.8028169014084507
20100419525946220,0.75
20100420164973504,0.9080459770114943
20100420282078532,0.8642857142857143
20100421560994268,0.7758620689655172
20100422125002504,0.9527027027027027
20100422310354612,0.93125
20100506283035824,0.9064327485380117
20100507072808210,0.8098591549295775
20100507142168800,0.8707482993197279
20100507154031370,0.8686131386861314
20100507293780576,0.7840909090909091
20100507315503576,0.7861111111111111
20100507463317250,0.8615384615384616
20100507555370316,0.9574468085106383
20100508001137316,0.8059701492537313
20100508030691080,0.8992248062015504
20100508035362776,0.6928571428571428
20100508135170490,0.8888888888888888
20100508165431250,0.9176470588235294
20100508191968176,0.9463087248322147
20100508243094176,0.8849557522123894
20100508322990690,0.8372093023255814
20100508324151660,0.8671875
20100508345422420,0.9214285714285714
20100508361485424,0.7866666666666666
20100508371368150,0.8133333333333334
20100508390015636,0.9130434782608695
20100508445709764,0.8358974358974359
20100508511513570,0.8934426229508197
20100508570448108,0.8723404255319149
20100508594422990,0.8923076923076924
20100509014063976,0.8791208791208791
20100509054866028,0.8646616541353384
20100509130592624,0.8697916666666666
20100509131251970,0.75
20100509131965292,0.8071428571428572
20100509183875548,0.6685393258426966
20100509290616076,0.7807017543859649
20100509292342960,0.9363057324840764
20100509304946228,0.8415300546448088
20100509332598600,0.8333333333333334
20100509333113884,0.8846153846153846
20100509333736170,0.8943089430894309
20100509443571076,0.8571428571428571
20100509484169880,0.8703703703703703
20100509505252070,0.7669902912621359
20100509532950024,0.963855421686747
20100509563449628,0.9008264462809917
20100509595421160,0.9671052631578947
20100510005356172,0.9432624113475178
20100510013017716,0.7452229299363057
20100510014768412,0.7803468208092486
20100510014844344,0.8
20100510021345012,0.8849557522123894
20100510025822616,0.868995633187773
20100510035511428,0.9148936170212766
20100510055990428,0.8311688311688312
20100510142089170,0.9098360655737705
20100510150159064,0.9378238341968912
20100510200140220,0.9072847682119205
20100510223839770,0.7956989247311828
20100510233150836,0.8277310924369747
20100510235479320,0.7374301675977654
20100510240101590,0.8707482993197279
20100510250733760,0.8738738738738738
20100510251841684,0.8758620689655172
20100510283538170,0.8044444444444444
20100510311917324,0.8449612403100775
20100510324596796,0.956140350877193
20100510351264404,0.9074074074074074
20100510353004332,0.9124087591240876
20100510390576044,0.8717948717948718
20100510395187030,0.8258064516129032
20100510491495200,0.8857142857142857
20100510520357204,0.9291666666666667
20100510550261748,0.8082706766917294
20100510561241936,0.8715596330275229
20100510575924280,0.7383512544802867
20100510581337424,0.9872881355932204
20100510583655616,0.852112676056338
20100511082645596,0.9407407407407408
20100511092925684,0.8920454545454546
20100511141611372,0.6954732510288066
20100511155492030,0.9186991869918699
20100511284725720,0.8395061728395061
20100511344106440,0.9290780141843972
20100511345566180,0.8648648648648649
20100511354667270,0.7025862068965517
20100511362544820,0.6749116607773852
20100511433003236,0.7803030303030303
20100511440268440,0.8796992481203008
20100511443656320,0.7710843373493976
20100511534177760,0.8897058823529411
20100511562705584,0.9148936170212766
20100511581459944,0.9296875
20100512013491220,0.8536585365853658
20100512030729656,0.9384615384615385
20100512073082790,0.8523489932885906
20100512084890896,0.9661016949152542
